timestamp,platform_a,platform_c,platform_b,platform_y,platform_x,mode,active,ball_x,ball_y,target_y,target_x
1160,109,-86,-23,109,-36,78,1,1334,1128,1176,1296
1168,109,-86,-23,109,-36,78,1,1334,1128,1176,1296
1176,109,-86,-23,109,-36,78,1,1334,1128,1176,1296
1188,109,-86,-23,109,-36,78,1,1334,1128,1176,1296
1200,109,-86,-23,109,-36,78,1,1334,1128,1176,1296
1212,109,-86,-23,109,-36,78,1,1334,1128,1176,1296
1220,109,-86,-23,109,-36,78,1,1334,1128,1176,1296
1228,105,-111,6,105,-68,78,1,1336,1128,1176,1296
1236,105,-111,6,105,-68,78,1,1336,1128,1176,1296
1248,105,-111,6,105,-68,78,1,1336,1128,1176,1296
1260,76,-126,49,76,-101,78,1,1338,1129,1176,1296
1272,76,-126,49,76,-101,78,1,1338,1129,1176,1296
1280,73,-103,30,73,-77,78,1,1338,1129,1176,1296
1287,73,-103,30,73,-77,78,1,1338,1129,1176,1296
1296,73,-103,30,73,-77,78,1,1338,1129,1176,1296
1308,107,-91,-16,107,-43,78,1,1338,1129,1176,1296
1320,107,-91,-16,107,-43,78,1,1338,1129,1176,1296
1332,107,-91,-16,107,-43,78,1,1338,1129,1176,1296
1340,107,-91,-16,107,-43,78,1,1338,1129,1176,1296
1347,107,-91,-16,107,-43,78,1,1338,1129,1176,1296
1356,107,-91,-16,107,-43,78,1,1338,1129,1176,1296
1368,107,-91,-16,107,-43,78,1,1338,1129,1176,1296
1380,107,-91,-16,107,-43,78,1,1338,1129,1176,1296
1392,107,-91,-16,107,-43,78,1,1338,1129,1176,1296
1399,45,-71,26,45,-56,78,1,1338,1131,1176,1296
1407,45,-71,26,45,-56,78,1,1338,1131,1176,1296
1416,45,-71,26,45,-56,78,1,1338,1131,1176,1296
1428,19,-50,31,19,-47,78,1,1338,1133,1176,1296
1440,19,-50,31,19,-47,78,1,1338,1133,1176,1296
1452,39,-69,30,39,-57,78,1,1338,1133,1176,1296
1459,17,-47,30,17,-45,78,1,1338,1135,1176,1296
1467,17,-47,30,17,-45,78,1,1338,1135,1176,1296
1476,21,-57,36,21,-54,78,1,1339,1137,1176,1296
1488,-10,-37,46,-10,-48,78,1,1339,1140,1176,1296
1500,-10,-37,46,-10,-48,78,1,1339,1140,1176,1296
1512,-7,-50,55,-7,-61,78,1,1340,1142,1176,1296
1519,-2,-89,90,-2,-103,78,1,1343,1143,1176,1296
1527,12,-86,73,12,-92,78,1,1343,1143,1176,1296
1536,42,-103,60,42,-94,78,1,1343,1143,1176,1296
1548,34,-139,104,34,-140,78,1,1346,1145,1176,1296
1560,52,-133,80,52,-123,78,1,1346,1145,1176,1296
1572,48,-99,50,48,-86,78,1,1346,1145,1176,1296
1579,47,-122,75,47,-114,78,1,1348,1146,1176,1296
1586,47,-122,75,47,-114,78,1,1348,1146,1176,1296
1596,52,-98,45,52,-83,78,1,1348,1146,1176,1296
1608,40,-111,70,40,-104,78,1,1350,1148,1176,1296
1620,40,-111,70,40,-104,78,1,1350,1148,1176,1296
1632,41,-89,48,41,-79,78,1,1350,1148,1176,1296
1639,41,-89,48,41,-79,78,1,1350,1148,1176,1296
1646,41,-89,48,41,-79,78,1,1350,1148,1176,1296
1656,63,-110,47,63,-91,78,1,1352,1148,1176,1296
1668,63,-110,47,63,-91,78,1,1352,1148,1176,1296
1680,63,-110,47,63,-91,78,1,1352,1148,1176,1296
1692,74,-135,60,74,-113,78,1,1354,1148,1176,1296
1699,74,-135,60,74,-113,78,1,1354,1148,1176,1296
1706,64,-113,48,64,-93,78,1,1354,1148,1176,1296
1716,64,-113,48,64,-93,78,1,1354,1148,1176,1296
1728,47,-109,62,47,-99,78,1,1355,1150,1176,1296
1740,37,-83,46,37,-74,78,1,1355,1150,1176,1296
1752,37,-83,46,37,-74,78,1,1355,1150,1176,1296
1759,-13,-67,78,-13,-84,78,1,1356,1155,1176,1296
1766,-13,-67,78,-13,-84,78,1,1356,1155,1176,1296
1776,1,-64,63,1,-73,78,1,1356,1155,1176,1296
1788,-31,-46,75,-31,-70,78,1,1356,1158,1176,1296
1800,-53,-34,85,-53,-69,78,1,1356,1160,1176,1296
1812,-9,-49,56,-9,-61,78,1,1356,1160,1176,1296
1819,-9,-49,56,-9,-61,78,1,1356,1160,1176,1296
1826,-31,-37,66,-31,-59,78,1,1356,1162,1176,1296
1836,-1,-54,53,-1,-62,78,1,1356,1162,1176,1296
1848,18,-64,45,18,-63,78,1,1356,1162,1176,1296
1860,18,-64,45,18,-63,78,1,1356,1162,1176,1296
1872,-3,-52,53,-3,-61,78,1,1356,1164,1176,1296
1879,16,-63,46,16,-63,78,1,1356,1164,1176,1296
1885,16,-63,46,16,-63,78,1,1356,1164,1176,1296
1896,-5,-75,78,-5,-88,78,1,1358,1167,1176,1296
1908,-5,-75,78,-5,-88,78,1,1358,1167,1176,1296
1920,13,-84,71,13,-90,78,1,1358,1167,1176,1296
1932,2,-102,99,2,-116,78,1,1360,1169,1176,1296
1939,2,-102,99,2,-116,78,1,1360,1169,1176,1296
1945,22,-93,70,22,-94,78,1,1360,1169,1176,1296
1956,22,-93,70,22,-94,78,1,1360,1169,1176,1296
1968,-10,-51,60,-10,-64,78,1,1358,1171,1176,1296
1980,0,-36,35,0,-41,78,1,1358,1171,1176,1296
1992,0,-36,35,0,-41,78,1,1358,1171,1176,1296
1998,-33,6,25,-33,-11,78,1,1356,1173,1176,1296
2005,-44,-11,54,-44,-37,78,1,1358,1175,1176,1296
2016,-15,-49,62,-15,-64,78,1,1358,1175,1176,1296
2028,-15,-49,62,-15,-64,78,1,1358,1175,1176,1296
2040,-37,-60,95,-37,-89,78,1,1360,1178,1176,1296
2052,-7,-98,103,-7,-116,78,1,1360,1178,1176,1296
2058,32767,11993,20776,32767,32767,78,1,1360,1178,3008,2880
2064,32767,11993,20776,32767,32767,78,1,1360,1180,3008,2880
2076,32767,11993,20776,32767,32767,78,1,1360,1180,3008,2880
2088,32767,11993,20776,32767,32767,78,1,1360,1180,3008,2880
2100,32767,11993,20776,32767,32767,78,1,1360,1182,3008,2880
2112,2867,1944,-4811,2867,3900,78,1,1360,1182,3008,2880
2118,2890,1903,-4794,2890,3867,78,1,1360,1182,3008,2880
2124,2890,1903,-4794,2890,3867,78,1,1360,1182,3008,2880
2136,2890,1903,-4794,2890,3867,78,1,1360,1182,3008,2880
2148,2913,1865,-4778,2913,3835,78,1,1360,1182,3008,2880
2160,2913,1865,-4778,2913,3835,78,1,1360,1182,3008,2880
2172,2913,1865,-4778,2913,3835,78,1,1360,1182,3008,2880
2178,2885,1969,-4854,2885,3939,78,1,1358,1184,3008,2880
2184,2885,1969,-4854,2885,3939,78,1,1358,1184,3008,2880
2196,2885,1969,-4854,2885,3939,78,1,1358,1184,3008,2880
2208,2857,2042,-4899,2857,4008,78,1,1357,1186,3008,2880
2220,2867,2114,-4981,2867,4096,78,1,1354,1185,3008,2880
2232,2892,2018,-4911,2892,4001,78,1,1354,1185,3008,2880
2238,2888,2112,-5001,2888,4107,78,1,1351,1185,3008,2880
2244,2899,2153,-5052,2899,4160,78,1,1349,1184,3008,2880
2256,2923,2086,-5009,2923,4096,78,1,1349,1184,3008,2880
2268,2910,2115,-5026,2910,4123,78,1,1346,1184,3008,2880
2280,2910,2115,-5026,2910,4123,78,1,1346,1184,3008,2880
2292,2910,2125,-5036,2910,4134,78,1,1343,1184,3008,2880
2298,2900,2090,-4991,2900,4088,78,1,1343,1184,3008,2880
2304,2900,2090,-4991,2900,4088,78,1,1343,1184,3008,2880
2316,2900,2069,-4970,2900,4064,78,1,1341,1184,3008,2880
2328,2900,2069,-4970,2900,4064,78,1,1341,1184,3008,2880
2340,2903,1986,-4889,2903,3969,78,1,1341,1184,3008,2880
2352,2878,1997,-4876,2878,3968,78,1,1342,1186,3008,2880
2358,2878,1997,-4876,2878,3968,78,1,1342,1186,3008,2880
2364,2855,1953,-4808,2855,3903,78,1,1343,1188,3008,2880
2376,2793,1965,-4758,2793,3882,78,1,1346,1193,3008,2880
2388,2793,1965,-4758,2793,3882,78,1,1346,1193,3008,2880
2400,2752,1966,-4719,2752,3860,78,1,1349,1198,3008,2880
2411,2691,1948,-4639,2691,3803,78,1,1353,1203,3008,2880
2418,2579,1925,-4504,2579,3712,78,1,1361,1213,3008,2880
2424,2587,1895,-4482,2587,3682,78,1,1364,1217,3008,2880
2436,2528,1851,-4380,2528,3597,78,1,1369,1221,3008,2880
2448,2414,1854,-4269,2414,3535,78,1,1378,1233,3008,2880
2460,2468,1801,-4270,2468,3505,78,1,1380,1234,3008,2880
2471,2364,1737,-4102,2364,3371,78,1,1395,1250,3008,2880
2478,2343,1730,-4073,2343,3350,78,1,1399,1255,3008,2880
2484,2367,1756,-4123,2367,3394,78,1,1401,1257,3008,2880
2496,2276,1664,-3941,2276,3236,78,1,1417,1274,3008,2880
2508,2353,1387,-3740,2353,2960,78,1,1427,1283,3008,2880
2520,2326,1474,-3801,2326,3046,78,1,1436,1290,3008,2880
2531,2431,1176,-3607,2431,2761,78,1,1446,1298,3008,2880
2538,2063,680,-2743,2063,1976,78,1,1472,1322,3008,2880
2544,2240,673,-2914,2240,2071,78,1,1482,1332,3008,2880
2556,2347,643,-2990,2347,2097,78,1,1489,1337,3008,2880
2568,1617,-89,-1528,1617,831,78,1,1530,1369,3008,2880
2580,1620,182,-1803,1620,1146,78,1,1536,1377,3008,2880
2590,1918,89,-2008,1918,1211,78,1,1554,1390,3008,2880
2598,1401,-871,-530,1401,-197,78,1,1578,1408,3008,2880
2604,1584,-379,-1206,1584,478,78,1,1581,1412,3008,2880
2616,1593,-363,-1230,1593,500,78,1,1619,1442,3008,2880
2628,1758,-123,-1636,1758,873,78,1,1621,1447,3008,2880
2640,1335,-454,-881,1335,247,78,1,1643,1466,3008,2880
2650,868,-706,-163,868,-313,78,1,1671,1489,3008,2880
2658,600,-1238,637,600,-1083,78,1,1680,1494,3008,2880
2664,925,-1056,131,925,-685,78,1,1713,1518,3008,2880
2676,-417,-2796,3211,-417,-3468,78,1,1737,1535,3008,2880
2688,-333,-2872,3203,-333,-3508,78,1,1758,1551,3008,2880
2700,478,-2352,1873,478,-2439,78,1,1776,1562,3008,2880
2710,-995,-2071,3064,-995,-2965,78,1,1818,1604,3008,2880
2718,-701,-2172,2871,-701,-2912,78,1,1831,1615,3008,2880
2724,-932,-1808,2739,-932,-2625,78,1,1859,1640,3008,2880
2736,-1521,-1541,3060,-1521,-2657,78,1,1899,1684,3008,2880
2748,-1450,-1362,2811,-1450,-2409,78,1,1907,1692,3008,2880
2760,-1178,-1289,2466,-1178,-2168,78,1,1935,1718,3008,2880
2770,-1318,-1312,2629,-1318,-2275,78,1,1956,1738,3008,2880
2777,-1192,-1211,2402,-1192,-2086,78,1,1974,1755,3008,2880
2784,-1112,-1202,2313,-1112,-2029,78,1,2012,1795,3008,2880
2796,-1143,-1277,2418,-1143,-2133,78,1,2026,1806,3008,2880
2808,-1257,-1232,2487,-1257,-2147,78,1,2055,1836,3008,2880
2820,-1776,-1439,3214,-1776,-2686,78,1,2093,1876,3008,2880
2830,-1613,-1371,2982,-1613,-2513,78,1,2104,1884,3008,2880
2837,-1065,-1126,2189,-1065,-1914,78,1,2123,1904,3008,2880
2844,-1792,-1460,3251,-1792,-2720,78,1,2164,1946,3008,2880
2856,-1486,-1203,2688,-1486,-2247,78,1,2174,1957,3008,2880
2868,-663,-874,1535,-663,-1391,78,1,2177,1961,3008,2880
2880,-1354,-1014,2367,-1354,-1952,78,1,2211,1996,3008,2880
2889,-1309,-952,2259,-1309,-1854,78,1,2226,2013,3008,2880
2897,-669,-704,1371,-669,-1198,78,1,2242,2031,3008,2880
2904,-591,-738,1327,-591,-1192,78,1,2251,2038,3008,2880
2916,-1450,-1298,2747,-1450,-2335,78,1,2299,2083,3008,2880
2928,-1394,-1003,2396,-1394,-1962,78,1,2318,2111,3008,2880
2940,-1344,-1028,2371,-1344,-1963,78,1,2333,2126,3008,2880
2949,-1809,-1457,3264,-1809,-2726,78,1,2375,2166,3008,2880
2957,-1984,-1300,3283,-1984,-2646,78,1,2381,2180,3008,2880
2964,-2198,-1097,3294,-2198,-2535,78,1,2420,2232,3008,2880
2976,-1750,-964,2713,-1750,-2123,78,1,2427,2240,3008,2880
2988,-1551,-803,2352,-1551,-1822,78,1,2432,2246,3008,2880
3000,-1736,-689,2424,-1736,-1797,78,1,2468,2292,3008,2880
3009,-2342,-1103,3444,-2342,-2625,78,1,2497,2331,3008,2880
3017,-1442,-742,2183,-1442,-1689,78,1,2508,2343,3008,2880
3024,-1307,-671,1976,-1307,-1528,78,1,2510,2345,3008,2880
3036,-2576,-1311,3886,-2576,-3001,78,1,2555,2403,3008,2880
3048,-1737,-960,2695,-1737,-2110,78,1,2564,2413,3008,2880
3060,-994,-608,1601,-994,-1275,78,1,2568,2419,3008,2880
3069,-1359,-827,2184,-1359,-1738,78,1,2591,2446,3008,2880
3077,-1408,-841,2248,-1408,-1784,78,1,2594,2450,3008,2880
3084,-170,-271,440,-170,-410,78,1,2598,2456,3008,2880
3096,-465,-334,797,-465,-653,78,1,2611,2472,3008,2880
3108,-633,-431,1062,-633,-862,78,1,2621,2486,3008,2880
3120,34,-201,166,34,-212,78,1,2621,2486,3008,2880
3129,-1061,-642,1701,-1061,-1353,78,1,2659,2536,3008,2880
3137,-1328,-773,2100,-1328,-1659,78,1,2671,2553,3008,2880
3144,-1059,-628,1685,-1059,-1335,78,1,2674,2557,3008,2880
3156,-1830,-1016,2845,-1830,-2229,78,1,2708,2601,3008,2880
3168,-2276,-1021,3296,-2276,-2492,78,1,2715,2613,3008,2880
3180,-1193,-739,1930,-1193,-1541,78,1,2724,2624,3008,2880
3189,-1139,-729,1866,-1139,-1498,78,1,2734,2638,3008,2880
3197,-1333,-804,2135,-1333,-1697,78,1,2742,2650,3008,2880
3204,-688,-484,1171,-688,-956,78,1,2753,2665,3008,2880
3216,-771,-550,1319,-771,-1079,78,1,2763,2680,3008,2880
3228,-711,-486,1195,-711,-970,78,1,2768,2688,3008,2880
3240,-1058,-656,1713,-1058,-1368,78,1,2788,2716,3008,2880
3248,-998,-665,1662,-998,-1343,78,1,2795,2725,3008,2880
3256,-846,-606,1451,-846,-1188,78,1,2801,2733,3008,2880
3264,-1053,-742,1793,-1053,-1464,78,1,2818,2756,3008,2880
3276,-1061,-693,1752,-1061,-1412,78,1,2821,2763,3008,2880
3288,-587,-528,1113,-587,-947,78,1,2827,2771,3008,2880
3300,-787,-609,1394,-787,-1157,78,1,2839,2788,3008,2880
3308,-876,-643,1518,-876,-1248,78,1,2847,2799,3008,2880
3316,-485,-469,952,-485,-820,78,1,2851,2805,3008,2880
3324,-705,-612,1315,-705,-1112,78,1,2862,2821,3008,2880
3336,-760,-658,1417,-760,-1198,78,1,2870,2831,3008,2880
3348,-425,-474,897,-425,-792,78,1,2871,2833,3008,2880
3360,-275,-374,647,-275,-590,78,1,2874,2837,3008,2880
3368,-800,-524,1323,-800,-1066,78,1,2888,2862,3008,2880
3376,-413,-396,807,-413,-694,78,1,2889,2864,3008,2880
3384,-307,-274,579,-307,-493,78,1,2891,2869,3008,2880
3396,-1050,-272,1321,-1050,-920,78,1,2905,2892,3008,2880
3408,-1166,-88,1253,-1166,-774,78,1,2908,2902,3008,2880
3420,-749,-155,902,-749,-610,78,1,2912,2911,3008,2880
3428,-856,-129,984,-856,-643,78,1,2915,2917,3008,2880
3436,-916,-105,1020,-916,-650,78,1,2918,2924,3008,2880
3444,-555,-60,613,-555,-388,78,1,2922,2934,3008,2880
3456,-569,-103,670,-569,-446,78,1,2926,2943,3008,2880
3468,-329,-105,432,-329,-310,78,1,2926,2943,3008,2880
3480,-402,-108,509,-402,-356,78,1,2929,2951,3008,2880
3488,-772,-37,808,-772,-488,78,1,2939,2972,3008,2880
3496,-547,-109,654,-547,-440,78,1,2939,2972,3008,2880
3504,-509,-112,619,-509,-422,78,1,2942,2979,3008,2880
3516,-954,13,940,-954,-535,78,1,2950,2997,3008,2880
3528,-844,-26,869,-844,-517,78,1,2951,3000,3008,2880
3540,-498,-47,544,-498,-341,78,1,2953,3007,3008,2880
3548,-610,10,599,-610,-340,78,1,2954,3012,3008,2880
3555,-621,18,601,-621,-337,78,1,2956,3019,3008,2880
3564,-277,-18,293,-277,-180,78,1,2957,3022,3008,2880
3576,-349,24,323,-349,-173,78,1,2957,3029,3008,2880
3588,-332,23,308,-332,-165,78,1,2959,3035,3008,2880
3600,-320,20,299,-320,-161,78,1,2960,3039,3008,2880
3608,-318,24,293,-318,-155,78,1,2961,3045,3008,2880
3615,-357,29,326,-357,-171,78,1,2963,3050,3008,2880
3624,-369,22,345,-369,-187,78,1,2965,3057,3008,2880
3636,-356,21,334,-356,-181,78,1,2967,3062,3008,2880
3648,-362,22,339,-362,-183,78,1,2968,3066,3008,2880
3660,-372,25,346,-372,-185,78,1,2969,3072,3008,2880
3668,-381,27,352,-381,-188,78,1,2971,3077,3008,2880
3675,-366,32,333,-366,-174,78,1,2971,3082,3008,2880
3684,-361,34,325,-361,-168,78,1,2972,3086,3008,2880
3696,-381,35,344,-381,-178,78,1,2974,3091,3008,2880
3708,-366,17,348,-366,-191,78,1,2976,3095,3008,2880
3720,-385,36,347,-385,-180,78,1,2977,3101,3008,2880
3727,-376,5,370,-376,-211,78,1,2978,3104,3008,2880
3735,-377,-39,414,-377,-261,78,1,2979,3106,3008,2880
3744,-394,38,355,-394,-183,78,1,2980,3114,3008,2880
3756,-346,32,313,-346,-162,78,1,2980,3114,3008,2880
3768,-300,-30,329,-300,-207,78,1,2980,3114,3008,2880
3780,-347,36,309,-347,-158,78,1,2981,3122,3008,2880
3787,-355,47,306,-355,-150,78,1,2981,3124,3008,2880
3795,-274,-16,289,-274,-176,78,1,2981,3124,3008,2880
3804,-353,45,306,-353,-151,78,1,2982,3131,3008,2880
3816,-391,71,318,-391,-143,78,1,2981,3133,3008,2880
3828,-328,50,277,-328,-131,78,1,2981,3136,3008,2880
3840,-327,40,285,-327,-141,78,1,2982,3138,3008,2880
3847,-327,40,285,-327,-141,78,1,2982,3138,3008,2880
3854,-317,52,263,-317,-122,78,1,2981,3143,3008,2880
3864,-300,5,294,-300,-167,78,1,2981,3143,3008,2880
3876,-265,-8,271,-265,-161,78,1,2981,3143,3008,2880
3888,-285,45,238,-285,-111,78,1,2980,3147,3008,2880
3900,-285,45,238,-285,-111,78,1,2980,3147,3008,2880
3907,-229,-2,229,-229,-133,78,1,2980,3147,3008,2880
3914,-343,-20,361,-343,-220,78,1,2983,3154,3008,2880
3924,-343,-20,361,-343,-220,78,1,2983,3154,3008,2880
3936,-292,-32,323,-292,-205,78,1,2983,3154,3008,2880
3948,-379,-63,440,-379,-290,78,1,2987,3159,3008,2880
3960,-379,-63,440,-379,-290,78,1,2987,3159,3008,2880
3967,-306,-34,339,-306,-215,78,1,2986,3161,3008,2880
3974,-306,-34,339,-306,-215,78,1,2986,3161,3008,2880
3984,-306,-34,339,-306,-215,78,1,2986,3161,3008,2880
3996,-306,0,305,-306,-176,78,1,2986,3166,3008,2880
4008,-306,0,305,-306,-176,78,1,2986,3166,3008,2880
4020,-282,-9,290,-282,-173,78,1,2986,3166,3008,2880
4027,-333,-25,356,-333,-220,78,1,2988,3169,3008,2880
4034,-333,-25,356,-333,-220,78,1,2988,3169,3008,2880
4044,-266,-29,294,-266,-187,78,1,2988,3169,3008,2880
4056,-302,-45,346,-302,-226,78,1,2990,3171,3008,2880
4068,-302,-45,346,-302,-226,78,1,2990,3171,3008,2880
4080,-257,-33,288,-257,-185,78,1,2990,3171,3008,2880
4087,-311,-56,365,-311,-243,78,1,2993,3174,3008,2880
4093,-311,-56,365,-311,-243,78,1,2993,3174,3008,2880
4104,-289,-68,355,-289,-244,78,1,2996,3174,3008,2880
4116,-289,-68,355,-289,-244,78,1,2996,3174,3008,2880
4128,-289,-68,355,-289,-244,78,1,2996,3174,3008,2880
4140,-228,-119,346,-228,-268,78,1,2999,3175,3008,2880
4147,-228,-119,346,-228,-268,78,1,2999,3175,3008,2880
4153,-259,-47,304,-259,-203,78,1,2999,3175,3008,2880
4164,-259,-47,304,-259,-203,78,1,2999,3175,3008,2880
4176,-259,-47,304,-259,-203,78,1,2999,3175,3008,2880
4188,-239,-24,261,-239,-164,78,1,2999,3175,3008,2880
4200,-239,-24,261,-239,-164,78,1,2999,3175,3008,2880
4207,-239,-24,261,-239,-164,78,1,2999,3175,3008,2880
4213,-206,-16,221,-206,-137,78,1,2998,3173,3008,2880
