timestamp,platform_a,error_x,platform_c,platform_b,error_y,platform_y,platform_x,error_delta_x,error_delta_y,mode,error_sum_y,error_sum_x,active,ball_x,ball_y,target_y,target_x
34797,-240,-78,206,33,181,-240,100,57,-42,72,-17276,-33817,1,1374,2827,3008,1296
34809,-200,-75,117,82,179,-200,20,38,-25,72,-17276,-33817,1,1371,2829,3008,1296
34821,-140,-70,70,70,175,-140,0,27,-18,72,-17276,-33817,1,1366,2833,3008,1296
34830,-120,-70,60,60,175,-120,0,24,-17,72,-17276,-33817,1,1366,2833,3008,1296
34838,-80,-64,40,40,172,-80,0,27,-18,72,-17276,-33817,1,1360,2836,3008,1296
34846,-40,-60,2,37,170,-40,-20,18,-11,72,-17276,-33817,1,1356,2838,3008,1296
34857,-40,-58,2,37,170,-40,-20,17,-9,72,-17276,-33817,1,1354,2838,3008,1296
34869,-20,-52,-8,27,169,-20,-20,18,-6,72,-17276,-33817,1,1348,2839,3008,1296
34881,0,-50,-18,17,169,0,-20,20,-6,72,-17276,-33817,1,1346,2839,3008,1296
34890,0,-45,-18,17,171,0,-20,19,-1,72,-17105,-33817,1,1341,2837,3008,1296
34898,0,-42,-18,17,171,0,-20,18,1,72,-16934,-33817,1,1338,2837,3008,1296
34906,20,-41,-28,7,173,20,-20,17,3,72,-16761,-33817,1,1337,2835,3008,1296
34917,20,-38,-45,24,177,20,-40,14,8,72,-16761,-33817,1,1334,2831,3008,1296
34929,60,-38,-48,-13,177,60,-20,12,8,72,-16761,-33817,1,1334,2831,3008,1296
34941,80,-37,-58,-23,183,80,-20,8,12,72,-16761,-33817,1,1333,2825,3008,1296
34950,120,-35,-78,-43,188,120,-20,7,17,72,-16761,-33817,1,1331,2820,3008,1296
34958,180,-35,-108,-73,188,180,-20,6,15,72,-16761,-33817,1,1331,2820,3008,1296
34966,220,-33,-145,-76,194,220,-40,5,17,72,-16761,-33817,1,1329,2814,3008,1296
34977,260,-33,-165,-96,196,260,-40,5,19,72,-16761,-33817,1,1329,2812,3008,1296
34989,300,-31,-185,-116,198,300,-40,6,15,72,-16761,-33817,1,1327,2810,3008,1296
35001,340,-29,-205,-136,201,340,-40,6,13,72,-16761,-33817,1,1325,2807,3008,1296
35010,380,-29,-225,-156,203,380,-40,6,15,72,-16761,-33817,1,1325,2805,3008,1296
35018,380,-27,-225,-156,209,380,-40,6,15,72,-16761,-33817,1,1323,2799,3008,1296
35026,400,-26,-235,-166,211,400,-40,7,15,72,-16761,-33817,1,1322,2797,3008,1296
35037,420,-25,-245,-176,216,420,-40,6,18,72,-16761,-33817,1,1321,2792,3008,1296
35049,460,-25,-265,-196,221,460,-40,4,20,72,-16761,-33842,1,1321,2787,3008,1296
35061,480,-23,-275,-206,226,480,-40,6,23,72,-16761,-33842,1,1319,2782,3008,1296
35070,500,-22,-302,-199,228,500,-60,5,19,72,-16761,-33842,1,1318,2780,3008,1296
35078,500,-23,-320,-181,233,500,-80,3,22,72,-16761,-33865,1,1319,2775,3008,1296
35085,520,-22,-330,-191,238,520,-80,3,22,72,-16761,-33887,1,1318,2770,3008,1296
35097,520,-22,-330,-191,238,520,-80,3,17,72,-16761,-33909,1,1318,2770,3008,1296
35109,520,-23,-330,-191,243,520,-80,0,17,72,-16761,-33932,1,1319,2765,3008,1296
35121,520,-22,-295,-226,246,520,-40,0,18,72,-16761,-33954,1,1318,2762,3008,1296
35130,520,-21,-260,-260,248,520,0,2,15,72,-16761,-33975,1,1317,2760,3008,1296
35138,567,-18,-214,-353,253,567,80,4,15,72,-16761,-33993,1,1314,2755,3008,1296
35145,567,-18,-180,-387,253,567,120,4,15,72,-16761,-34011,1,1314,2755,3008,1296
35157,616,-16,-187,-430,258,616,140,7,15,72,-16761,-34011,1,1312,2750,3008,1296
35169,616,-14,-187,-430,261,616,140,8,15,72,-16761,-34011,1,1310,2747,3008,1296
35181,616,-14,-170,-447,261,616,160,7,13,72,-16761,-34011,1,1310,2747,3008,1296
35189,638,-13,-129,-510,266,638,220,5,13,72,-16761,-34011,1,1309,2742,3008,1296
35197,690,-8,-103,-588,271,690,280,10,18,72,-16761,-34011,1,1304,2737,3008,1296
35205,800,-9,-106,-695,274,800,340,7,16,72,-16761,-34011,1,1305,2734,3008,1296
35217,825,-9,-101,-724,276,825,360,5,15,72,-16761,-34011,1,1305,2732,3008,1296
35229,884,-4,-96,-789,282,884,400,10,21,72,-16761,-34011,1,1300,2726,3008,1296
35241,945,-6,-126,-819,286,945,400,7,20,72,-16761,-34011,1,1302,2722,3008,1296
35249,1008,-6,-158,-851,286,1008,400,2,15,72,-16761,-34017,1,1302,2722,3008,1296
35257,1036,-6,-172,-865,286,1036,400,3,12,72,-16761,-34023,1,1302,2722,3008,1296
35265,1170,-6,-239,-932,290,1170,400,3,14,72,-16761,-34029,1,1302,2718,3008,1296
35277,1170,-6,-239,-932,290,1170,400,-2,8,72,-16761,-34035,1,1302,2718,3008,1296
35289,1240,-6,-274,-967,290,1240,400,0,4,72,-16471,-34041,1,1302,2718,3008,1296
35301,1271,-5,-289,-982,294,1271,400,1,8,72,-16471,-34046,1,1301,2714,3008,1296
35309,1344,-5,-326,-1019,294,1344,400,1,8,72,-16471,-34051,1,1301,2714,3008,1296
35317,1419,-5,-380,-1039,294,1419,380,1,4,72,-16177,-34056,1,1301,2714,3008,1296
35325,1419,-4,-415,-1004,298,1419,340,2,8,72,-16177,-34060,1,1300,2710,3008,1296
35337,1452,-4,-467,-986,298,1452,300,2,8,72,-16177,-34064,1,1300,2710,3008,1296
35349,1452,-4,-519,-934,299,1452,240,1,5,72,-16177,-34068,1,1300,2709,3008,1296
35361,1452,-3,-588,-865,301,1452,160,2,7,72,-16177,-34071,1,1299,2707,3008,1296
35369,1452,-1,-605,-848,302,1452,140,4,8,72,-16177,-34072,1,1297,2706,3008,1296
35377,1419,-1,-606,-813,302,1419,120,3,4,72,-15875,-34073,1,1297,2706,3008,1296
35385,1419,-1,-640,-779,302,1419,80,3,4,72,-15573,-34074,1,1297,2706,3008,1296
35397,1271,1,-566,-705,303,1271,80,5,4,72,-15270,-34074,1,1295,2705,3008,1296
35409,1240,4,-551,-690,304,1240,80,7,3,72,-14966,-34074,1,1292,2704,3008,1296
35421,1170,4,-516,-655,304,1170,80,5,2,72,-14662,-34074,1,1292,2704,3008,1296
35429,1036,4,-467,-570,304,1036,60,5,2,72,-14358,-34074,1,1292,2704,3008,1296
35437,945,7,-438,-507,302,945,40,8,0,72,-14056,-34074,1,1289,2706,3008,1296
35445,825,7,-378,-447,302,825,40,6,-1,72,-13754,-34074,1,1289,2706,3008,1296
35457,638,6,-285,-354,300,638,40,2,-4,72,-13454,-34068,1,1290,2708,3008,1296
35469,500,7,-216,-285,298,500,40,3,-6,72,-13454,-34061,1,1289,2710,3008,1296
35481,400,7,-166,-235,295,400,40,3,-9,72,-13454,-34054,1,1289,2713,3008,1296
35489,340,5,-153,-188,291,340,20,-2,-11,72,-13454,-34049,1,1291,2717,3008,1296
35497,300,6,-168,-133,288,300,-20,-1,-14,72,-13454,-34043,1,1290,2720,3008,1296
35505,260,6,-130,-130,282,260,0,0,-18,72,-13454,-34037,1,1290,2726,3008,1296
35517,200,5,-100,-100,277,200,0,-2,-21,72,-13454,-34032,1,1291,2731,3008,1296
35529,160,6,-80,-80,272,160,0,-1,-23,72,-13454,-34026,1,1290,2736,3008,1296
35541,100,6,-68,-33,265,100,-20,1,-26,72,-13454,-34020,1,1290,2743,3008,1296
35549,60,6,-48,-13,259,60,-20,0,-29,72,-13454,-34014,1,1290,2749,3008,1296
35557,40,7,-38,-3,254,40,-20,1,-28,72,-13454,-34007,1,1289,2754,3008,1296
35565,0,7,-18,17,248,0,-20,2,-29,72,-13454,-34000,1,1289,2760,3008,1296
35577,-40,8,2,37,242,-40,-20,2,-30,72,-13454,-33992,1,1288,2766,3008,1296
35589,-60,9,12,47,237,-60,-20,3,-28,72,-13454,-33983,1,1287,2771,3008,1296
35601,-100,9,32,67,228,-100,-20,3,-31,72,-13454,-33974,1,1287,2780,3008,1296
35609,-100,9,50,50,220,-100,0,2,-34,72,-13454,-33965,1,1287,2788,3008,1296
35617,-120,10,60,60,214,-120,0,3,-34,72,-13454,-33955,1,1286,2794,3008,1296
35625,-120,9,77,42,208,-120,20,1,-34,72,-13454,-33946,1,1287,2800,3008,1296
35637,-140,9,87,52,201,-140,20,0,-36,72,-13454,-33937,1,1287,2807,3008,1296
35649,-140,9,87,52,191,-140,20,0,-37,72,-13454,-33928,1,1287,2817,3008,1296
35661,-140,8,87,52,188,-140,20,-1,-32,72,-13454,-33920,1,1288,2820,3008,1296
35669,-140,8,87,52,181,-140,20,-2,-33,72,-13454,-33912,1,1288,2827,3008,1296
35677,-140,8,87,52,171,-140,20,-1,-37,72,-13454,-33904,1,1288,2837,3008,1296
35685,-140,8,87,52,165,-140,20,-1,-36,72,-13454,-33896,1,1288,2843,3008,1296
35697,-160,7,80,80,159,-160,0,-2,-32,72,-13454,-33889,1,1289,2849,3008,1296
35709,-180,7,90,90,152,-180,0,-1,-36,72,-13454,-33882,1,1289,2856,3008,1296
35721,-200,7,82,117,147,-200,-20,-1,-34,72,-13454,-33875,1,1289,2861,3008,1296
35729,-220,6,92,127,140,-220,-20,-2,-31,72,-13454,-33869,1,1290,2868,3008,1296
35737,-240,7,102,137,133,-240,-20,-1,-32,72,-13454,-33862,1,1289,2875,3008,1296
35745,-240,7,85,154,128,-240,-40,0,-31,72,-13454,-33855,1,1289,2880,3008,1296
35757,-240,8,85,154,121,-240,-40,1,-31,72,-13454,-33847,1,1288,2887,3008,1296
35769,-240,8,85,154,113,-240,-40,1,-34,72,-13454,-33839,1,1288,2895,3008,1296
35781,-260,7,95,164,109,-260,-40,1,-31,72,-13454,-33832,1,1289,2899,3008,1296
35789,-260,7,95,164,102,-260,-40,0,-31,72,-13454,-33825,1,1289,2906,3008,1296
35797,-280,6,105,174,96,-280,-40,-1,-32,72,-13454,-33819,1,1290,2912,3008,1296
35805,-280,5,105,174,88,-280,-40,-3,-33,72,-13454,-33814,1,1291,2920,3008,1296
35817,-300,5,115,184,81,-300,-40,-3,-32,72,-13454,-33809,1,1291,2927,3008,1296
35829,-360,3,145,214,76,-360,-40,-4,-33,72,-13454,-33806,1,1293,2932,3008,1296
35840,-400,3,165,234,67,-400,-40,-4,-35,72,-13454,-33803,1,1293,2941,3008,1296
35848,-420,3,175,244,61,-420,-40,-3,-35,72,-13454,-33800,1,1293,2947,3008,1296
35856,-460,3,195,264,56,-460,-40,-2,-32,72,-13454,-33797,1,1293,2952,3008,1296
35865,-460,2,195,264,53,-460,-40,-3,-28,72,-13454,-33795,1,1294,2955,3008,1296
35877,-460,2,195,264,47,-460,-40,-1,-29,72,-13454,-33793,1,1294,2961,3008,1296
35889,-460,2,195,264,40,-460,-40,-1,-27,72,-13454,-33791,1,1294,2968,3008,1296
35900,-460,1,195,264,37,-460,-40,-2,-24,72,-13454,-33790,1,1295,2971,3008,1296
35908,-440,0,185,254,32,-440,-40,-3,-24,72,-13454,-33790,1,1296,2976,3008,1296
35916,-420,1,175,244,26,-420,-40,-1,-27,72,-13454,-33789,1,1295,2982,3008,1296
35925,-400,0,165,234,20,-400,-40,-2,-27,72,-13454,-33789,1,1296,2988,3008,1296
35937,-380,0,155,224,15,-380,-40,-2,-25,72,-13454,-33789,1,1296,2993,3008,1296
35949,-360,0,145,214,9,-360,-40,-1,-28,72,-13454,-33789,1,1296,2999,3008,1296
35960,-340,-1,135,204,3,-340,-40,-1,-29,72,-13454,-33790,1,1297,3005,3008,1296
35968,-340,0,135,204,-1,-340,-40,-1,-27,72,-13454,-33790,1,1296,3009,3008,1296
35976,-320,-1,125,194,-4,-320,-40,-1,-24,72,-13454,-33791,1,1297,3012,3008,1296
35985,-300,-2,115,184,-10,-300,-40,-2,-25,72,-13454,-33793,1,1298,3018,3008,1296
35997,-300,-1,98,201,-14,-300,-60,-1,-23,72,-13454,-33794,1,1297,3022,3008,1296
36009,-300,-1,98,201,-17,-300,-60,0,-20,72,-13454,-33795,1,1297,3025,3008,1296
36020,-300,-1,98,201,-22,-300,-60,-1,-21,72,-13454,-33796,1,1297,3030,3008,1296
36028,-320,0,108,211,-27,-320,-60,1,-23,72,-13454,-33796,1,1296,3035,3008,1296
36036,-340,0,118,221,-30,-340,-60,2,-20,72,-13454,-33796,1,1296,3038,3008,1296
36045,-360,1,128,231,-34,-360,-60,2,-20,72,-13454,-33795,1,1295,3042,3008,1296
36057,-380,2,138,241,-39,-380,-60,3,-22,72,-13454,-33793,1,1294,3047,3008,1296
36069,-420,1,158,261,-41,-420,-60,2,-19,72,-13454,-33792,1,1295,3049,3008,1296
36080,-480,2,188,291,-43,-480,-60,2,-16,72,-13454,-33790,1,1294,3051,3008,1296
36088,-520,2,208,311,-47,-520,-60,2,-17,72,-13454,-33788,1,1294,3055,3008,1296
36096,-616,1,256,359,-53,-616,-60,0,-19,72,-13454,-33787,1,1295,3061,3008,1296
36105,-638,1,267,370,-53,-638,-60,-1,-14,72,-13454,-33786,1,1295,3061,3008,1296
36117,-690,2,293,396,-58,-690,-60,1,-17,72,-13454,-33784,1,1294,3066,3008,1296
36129,-690,1,293,396,-61,-690,-60,-1,-18,72,-13454,-33783,1,1295,3069,3008,1296
36140,-690,1,293,396,-63,-690,-60,-1,-16,72,-13454,-33782,1,1295,3071,3008,1296
36148,-690,1,293,396,-66,-690,-60,0,-13,72,-13454,-33781,1,1295,3074,3008,1296
36156,-638,0,267,370,-69,-638,-60,-1,-16,72,-13454,-33781,1,1296,3077,3008,1296
36165,-616,0,256,359,-71,-616,-60,-2,-13,72,-13454,-33781,1,1296,3079,3008,1296
36177,-616,-1,256,359,-73,-616,-60,-2,-12,72,-13454,-33782,1,1297,3081,3008,1296
36189,-520,-2,208,311,-76,-520,-60,-3,-13,72,-13454,-33784,1,1298,3084,3008,1296
36199,-500,-2,198,301,-76,-500,-60,-3,-10,72,-13454,-33786,1,1298,3084,3008,1296
36208,-460,-1,178,281,-80,-460,-60,-1,-11,72,-13454,-33787,1,1297,3088,3008,1296
36216,-420,-1,158,261,-80,-420,-60,-1,-9,72,-13454,-33788,1,1297,3088,3008,1296
36225,-340,0,135,204,-83,-340,-40,1,-10,72,-13454,-33788,1,1296,3091,3008,1296
36237,-280,1,105,174,-86,-280,-40,3,-10,72,-13454,-33787,1,1295,3094,3008,1296
36249,-220,1,75,144,-86,-220,-40,3,-10,72,-13454,-33786,1,1295,3094,3008,1296
36259,-200,2,65,134,-89,-200,-40,3,-9,72,-13454,-33784,1,1294,3097,3008,1296
36268,-160,2,45,114,-89,-160,-40,3,-9,72,-13454,-33782,1,1294,3097,3008,1296
36276,-120,2,25,94,-89,-120,-40,2,-6,72,-13454,-33780,1,1294,3097,3008,1296
36285,-100,2,15,84,-91,-100,-40,1,-5,72,-13454,-33778,1,1294,3099,3008,1296
36297,-80,2,5,74,-91,-80,-40,1,-5,72,-13454,-33776,1,1294,3099,3008,1296
36309,-60,2,-5,64,-91,-60,-40,0,-2,72,-13545,-33774,1,1294,3099,3008,1296
36319,-40,1,-15,54,-93,-40,-40,-1,-4,72,-13638,-33773,1,1295,3101,3008,1296
36328,-40,1,-15,54,-93,-40,-40,-1,-4,72,-13731,-33772,1,1295,3101,3008,1296
36336,-20,1,-8,27,-93,-20,-20,-1,-2,72,-13824,-33771,1,1295,3101,3008,1296
36345,-20,1,-8,27,-93,-20,-20,-1,-2,72,-13917,-33770,1,1295,3101,3008,1296
36357,0,1,-18,17,-93,0,-20,-1,-2,72,-14010,-33769,1,1295,3101,3008,1296
36369,0,4,-18,17,-92,0,-20,3,1,72,-14102,-33765,1,1292,3100,3008,1296
36379,0,4,-18,17,-92,0,-20,3,1,72,-14194,-33761,1,1292,3100,3008,1296
36387,0,4,-18,17,-89,0,-20,3,4,72,-14283,-33757,1,1292,3097,3008,1296
36395,0,4,-18,17,-86,0,-20,3,7,72,-14283,-33753,1,1292,3094,3008,1296
36405,0,4,-18,17,-86,0,-20,3,7,72,-14283,-33749,1,1292,3094,3008,1296
36417,0,5,-18,17,-84,0,-20,1,8,72,-14283,-33744,1,1291,3092,3008,1296
36429,0,2,-18,17,-80,0,-20,-2,12,72,-14283,-33742,1,1294,3088,3008,1296
36439,0,2,-18,17,-80,0,-20,-2,9,72,-14283,-33740,1,1294,3088,3008,1296
36447,0,2,-18,17,-80,0,-20,-2,6,72,-14283,-33738,1,1294,3088,3008,1296
36455,0,1,-18,17,-75,0,-20,-3,11,72,-14283,-33737,1,1295,3083,3008,1296
36465,0,1,0,0,-75,0,0,-4,9,72,-14283,-33736,1,1295,3083,3008,1296
36477,0,1,0,0,-75,0,0,-1,5,72,-14283,-33735,1,1295,3083,3008,1296
36489,0,1,0,0,-73,0,0,-1,7,72,-14283,-33734,1,1295,3081,3008,1296
36499,0,1,0,0,-71,0,0,-1,9,72,-14283,-33733,1,1295,3079,3008,1296
36507,0,1,0,0,-71,0,0,0,4,72,-14354,-33732,1,1295,3079,3008,1296
36515,0,1,0,0,-71,0,0,0,4,72,-14425,-33731,1,1295,3079,3008,1296
36525,0,1,0,0,-69,0,0,0,6,72,-14425,-33730,1,1295,3077,3008,1296
36537,0,1,0,0,-69,0,0,0,4,72,-14494,-33729,1,1295,3077,3008,1296
36549,0,1,0,0,-69,0,0,0,2,72,-14563,-33728,1,1295,3077,3008,1296
36559,0,1,0,0,-69,0,0,0,2,72,-14632,-33727,1,1295,3077,3008,1296
36567,0,2,0,0,-67,0,0,1,4,72,-14699,-33725,1,1294,3075,3008,1296
36575,0,2,0,0,-67,0,0,1,2,72,-14766,-33723,1,1294,3075,3008,1296
36585,0,2,0,0,-64,0,0,1,5,72,-14766,-33721,1,1294,3072,3008,1296
36597,0,2,0,0,-62,0,0,1,7,72,-14766,-33719,1,1294,3070,3008,1296
36609,0,2,0,0,-62,0,0,1,7,72,-14766,-33717,1,1294,3070,3008,1296
36619,0,3,0,0,-56,0,0,1,11,72,-14766,-33714,1,1293,3064,3008,1296
36627,0,3,0,0,-56,0,0,1,11,72,-14766,-33711,1,1293,3064,3008,1296
36635,0,3,0,0,-56,0,0,1,8,72,-14766,-33708,1,1293,3064,3008,1296
36645,0,4,0,0,-54,0,0,2,8,72,-14766,-33704,1,1292,3062,3008,1296
36657,0,4,0,0,-54,0,0,2,8,72,-14766,-33700,1,1292,3062,3008,1296
36669,-20,6,10,10,-51,-20,0,3,5,72,-14766,-33694,1,1290,3059,3008,1296
36678,-20,6,10,10,-51,-20,0,3,5,72,-14766,-33688,1,1290,3059,3008,1296
36687,-20,6,10,10,-49,-20,0,3,7,72,-14766,-33682,1,1290,3057,3008,1296
36695,-20,8,10,10,-47,-20,0,4,7,72,-14766,-33674,1,1288,3055,3008,1296
36705,-20,8,10,10,-47,-20,0,4,7,72,-14766,-33666,1,1288,3055,3008,1296
36717,0,9,0,0,-43,0,0,3,8,72,-14766,-33657,1,1287,3051,3008,1296
36729,0,9,0,0,-43,0,0,3,8,72,-14766,-33648,1,1287,3051,3008,1296
36738,0,9,17,-18,-43,0,20,3,6,72,-14766,-33639,1,1287,3051,3008,1296
36747,0,10,17,-18,-41,0,20,2,6,72,-14766,-33629,1,1286,3049,3008,1296
36755,0,10,34,-35,-41,0,40,2,6,72,-14766,-33619,1,1286,3049,3008,1296
36765,0,10,51,-52,-41,0,60,1,2,72,-14807,-33609,1,1286,3049,3008,1296
36777,0,10,69,-70,-41,0,80,1,2,72,-14848,-33599,1,1286,3049,3008,1296
36789,0,10,86,-87,-41,0,100,1,2,72,-14889,-33589,1,1286,3049,3008,1296
36798,20,10,76,-97,-41,20,100,0,0,72,-14930,-33579,1,1286,3049,3008,1296
36807,40,11,83,-124,-38,40,120,1,3,72,-14968,-33568,1,1285,3046,3008,1296
36815,60,11,73,-134,-38,60,120,1,3,72,-15006,-33557,1,1285,3046,3008,1296
36825,60,11,91,-152,-36,60,140,1,5,72,-15006,-33546,1,1285,3044,3008,1296
36837,80,12,81,-162,-34,80,140,2,7,72,-15006,-33534,1,1284,3042,3008,1296
36849,80,12,81,-162,-34,80,140,2,7,72,-15006,-33522,1,1284,3042,3008,1296
36858,80,12,98,-179,-32,80,160,1,6,72,-15006,-33510,1,1284,3040,3008,1296
36866,80,12,98,-179,-29,80,160,1,9,72,-15006,-33498,1,1284,3037,3008,1296
36874,80,12,133,-214,-29,80,200,1,7,72,-15006,-33486,1,1284,3037,3008,1296
36885,80,12,167,-248,-29,80,240,0,5,72,-15006,-33474,1,1284,3037,3008,1296
36897,80,12,185,-266,-27,80,260,0,7,72,-15006,-33462,1,1284,3035,3008,1296
36909,80,12,185,-266,-25,80,260,0,7,72,-15006,-33450,1,1284,3033,3008,1296
36918,80,12,185,-266,-25,80,260,0,4,72,-15031,-33438,1,1284,3033,3008,1296
36926,80,12,167,-248,-25,80,240,0,4,72,-15056,-33426,1,1284,3033,3008,1296
36934,80,12,167,-248,-23,80,240,0,6,72,-15056,-33414,1,1284,3031,3008,1296
36945,100,12,123,-224,-23,100,200,0,4,72,-15079,-33402,1,1284,3031,3008,1296
36957,100,12,88,-189,-23,100,160,0,2,72,-15102,-33390,1,1284,3031,3008,1296
36969,100,13,71,-172,-21,100,140,1,4,72,-15123,-33377,1,1283,3029,3008,1296
36978,100,13,53,-154,-21,100,120,1,4,72,-15144,-33364,1,1283,3029,3008,1296
36986,120,13,43,-164,-21,120,120,1,2,72,-15165,-33351,1,1283,3029,3008,1296
36994,120,14,43,-164,-19,120,120,2,4,72,-15184,-33337,1,1282,3027,3008,1296
37005,120,14,43,-164,-19,120,120,2,4,72,-15203,-33323,1,1282,3027,3008,1296
37017,120,14,43,-164,-19,120,120,1,2,72,-15222,-33309,1,1282,3027,3008,1296
37029,140,14,33,-174,-19,140,120,1,2,72,-15241,-33295,1,1282,3027,3008,1296
37038,140,14,33,-174,-19,140,120,1,2,72,-15260,-33281,1,1282,3027,3008,1296
37046,140,13,51,-192,-16,140,140,-1,3,72,-15276,-33268,1,1283,3024,3008,1296
37054,140,13,51,-192,-16,140,140,-1,3,72,-15292,-33255,1,1283,3024,3008,1296
37065,160,13,41,-202,-16,160,140,-1,3,72,-15308,-33242,1,1283,3024,3008,1296
37077,160,12,41,-202,-14,160,140,-2,5,72,-15308,-33230,1,1284,3022,3008,1296
37089,160,12,23,-184,-14,160,120,-2,5,72,-15308,-33218,1,1284,3022,3008,1296
37098,160,12,23,-184,-14,160,120,-1,2,72,-15322,-33206,1,1284,3022,3008,1296
37106,140,12,33,-174,-14,140,120,-1,2,72,-15336,-33194,1,1284,3022,3008,1296
37114,140,14,33,-174,-12,140,120,1,4,72,-15348,-33180,1,1282,3020,3008,1296
37125,120,14,43,-164,-12,120,120,2,2,72,-15360,-33166,1,1282,3020,3008,1296
37137,100,14,36,-137,-12,100,100,2,2,72,-15372,-33152,1,1282,3020,3008,1296
37149,80,16,46,-127,-10,80,100,4,4,72,-15382,-33136,1,1280,3018,3008,1296
37158,80,14,29,-110,-8,80,80,2,6,72,-15382,-33122,1,1282,3016,3008,1296
37166,80,14,29,-110,-8,80,80,0,4,72,-15390,-33108,1,1282,3016,3008,1296
37174,80,14,29,-110,-8,80,80,0,4,72,-15398,-33094,1,1282,3016,3008,1296
37185,80,12,29,-110,-6,80,80,-2,6,72,-15398,-33082,1,1284,3014,3008,1296
37197,60,12,39,-100,-6,60,80,-4,4,72,-15404,-33070,1,1284,3014,3008,1296
37209,60,12,39,-100,-6,60,80,-2,2,72,-15410,-33058,1,1284,3014,3008,1296
37218,60,12,21,-82,-6,60,60,-2,2,72,-15416,-33046,1,1284,3014,3008,1296
37226,60,12,21,-82,-6,60,60,-2,2,72,-15422,-33034,1,1284,3014,3008,1296
37234,60,12,21,-82,-6,60,60,0,0,72,-15428,-33022,1,1284,3014,3008,1296
37245,60,10,21,-82,-4,60,60,-2,2,72,-15432,-33012,1,1286,3012,3008,1296
37257,60,10,4,-65,-4,60,40,-2,2,72,-15436,-33002,1,1286,3012,3008,1296
37269,40,10,14,-55,-4,40,40,-2,2,72,-15440,-32992,1,1286,3012,3008,1296
37278,40,6,14,-55,-4,40,40,-6,2,72,-15444,-32992,1,1290,3012,3008,1296
37286,40,6,14,-55,-4,40,40,-6,2,72,-15448,-32992,1,1290,3012,3008,1296
37293,40,3,-3,-38,-4,40,20,-7,0,72,-15452,-32992,1,1293,3012,3008,1296
37305,40,1,-3,-38,-5,40,20,-9,-1,72,-15457,-32992,1,1295,3013,3008,1296
37317,40,1,-3,-38,-5,40,20,-9,-1,72,-15462,-32992,1,1295,3013,3008,1296
37329,40,-2,-3,-38,-6,40,20,-8,-2,72,-15468,-32992,1,1298,3014,3008,1296
37337,40,-2,-3,-38,-6,40,20,-8,-2,72,-15474,-32992,1,1298,3014,3008,1296
37345,40,-3,-3,-38,-4,40,20,-6,0,72,-15478,-32992,1,1299,3012,3008,1296
37353,40,-3,-3,-38,-4,40,20,-4,1,72,-15482,-32995,1,1299,3012,3008,1296
37365,40,-3,-3,-38,-4,40,20,-4,1,72,-15486,-32998,1,1299,3012,3008,1296
37377,40,-4,-3,-38,-2,40,20,-2,4,72,-15488,-33002,1,1300,3010,3008,1296
37389,60,-4,-13,-48,-2,60,20,-2,4,72,-15490,-33006,1,1300,3010,3008,1296
37397,60,-6,-13,-48,-1,60,20,-3,3,72,-15491,-33012,1,1302,3009,3008,1296
37405,60,-6,-13,-48,-1,60,20,-3,3,72,-15492,-33018,1,1302,3009,3008,1296
37413,60,-6,-13,-48,-1,60,20,-3,3,72,-15493,-33024,1,1302,3009,3008,1296
37425,60,-11,-13,-48,0,60,20,-7,2,72,-15493,-33024,1,1307,3008,3008,1296
37437,60,-11,-13,-48,0,60,20,-7,2,72,-15493,-33024,1,1307,3008,3008,1296
37449,60,-13,-13,-48,2,60,20,-7,3,72,-15491,-33024,1,1309,3006,3008,1296
37457,60,-15,-13,-48,3,60,20,-9,4,72,-15488,-33024,1,1311,3005,3008,1296
37465,60,-15,-13,-48,3,60,20,-9,4,72,-15485,-33024,1,1311,3005,3008,1296
37473,60,-20,-13,-48,4,60,20,-9,4,72,-15481,-33024,1,1316,3004,3008,1296
37485,60,-20,-13,-48,4,60,20,-9,4,72,-15477,-33024,1,1316,3004,3008,1296
37497,60,-20,-13,-48,4,60,20,-7,2,72,-15473,-33024,1,1316,3004,3008,1296
37509,60,-22,-13,-48,7,60,20,-7,4,72,-15466,-33024,1,1318,3001,3008,1296
37517,60,-22,-13,-48,7,60,20,-7,4,72,-15459,-33024,1,1318,3001,3008,1296
37525,60,-24,-30,-30,7,60,0,-4,3,72,-15452,-33048,1,1320,3001,3008,1296
37533,60,-24,-30,-30,10,60,0,-4,6,72,-15452,-33072,1,1320,2998,3008,1296
37545,40,-26,-20,-20,11,40,0,-6,7,72,-15452,-33072,1,1322,2997,3008,1296
37557,40,-28,-38,-3,11,40,-20,-6,4,72,-15441,-33072,1,1324,2997,3008,1296
37569,40,-28,-38,-3,11,40,-20,-6,4,72,-15430,-33072,1,1324,2997,3008,1296
37577,40,-32,-38,-3,13,40,-20,-8,6,72,-15430,-33072,1,1328,2995,3008,1296
37585,40,-32,-38,-3,13,40,-20,-8,3,72,-15417,-33072,1,1328,2995,3008,1296
37593,20,-32,-28,7,13,20,-20,-6,2,72,-15404,-33072,1,1328,2995,3008,1296
37605,20,-37,-28,7,14,20,-20,-9,3,72,-15390,-33072,1,1333,2994,3008,1296
37617,20,-37,-28,7,14,20,-20,-9,3,72,-15376,-33072,1,1333,2994,3008,1296
37629,20,-37,-28,7,14,20,-20,-5,1,72,-15362,-33072,1,1333,2994,3008,1296
37637,20,-42,-28,7,13,20,-20,-10,0,72,-15349,-33072,1,1338,2995,3008,1296
