timestamp,platform_a,error_x,platform_c,platform_b,error_y,platform_y,platform_x,error_delta_x,error_delta_y,mode,error_sum_y,error_sum_x,active,ball_x,ball_y,target_y,target_x
1137,100,75,441,-542,33,100,567,3,10,72,-2187,118,1,2805,2975,3008,2880
1146,100,75,594,-695,33,100,744,3,10,72,-2187,193,1,2805,2975,3008,2880
1158,120,75,654,-775,35,120,825,2,9,72,-2187,268,1,2805,2973,3008,2880
1170,160,76,738,-899,37,160,945,3,9,72,-2187,344,1,2804,2971,3008,2880
1182,220,77,708,-929,39,220,945,4,11,72,-2187,421,1,2803,2969,3008,2880
1189,280,77,732,-1013,41,280,1008,2,8,72,-2187,498,1,2803,2967,3008,2880
1197,340,77,544,-885,41,340,825,2,8,72,-2187,575,1,2803,2967,3008,2880
1206,420,79,342,-763,45,420,638,4,10,72,-2187,654,1,2801,2963,3008,2880
1218,480,79,175,-656,45,480,480,3,8,72,-2187,733,1,2801,2963,3008,2880
1230,480,79,141,-622,45,480,440,2,6,72,-2187,812,1,2801,2963,3008,2880
1241,480,82,89,-570,50,480,380,5,9,72,-2187,812,1,2798,2958,3008,2880
1249,440,82,57,-498,50,440,320,5,9,72,-2187,812,1,2798,2958,3008,2880
1257,380,82,35,-416,52,380,260,3,7,72,-2187,894,1,2798,2956,3008,2880
1266,320,84,-22,-299,55,320,160,5,10,72,-2187,894,1,2796,2953,3008,2880
1278,280,84,-19,-262,58,280,140,5,13,72,-2187,894,1,2796,2950,3008,2880
1290,260,85,-9,-252,60,260,140,3,10,72,-2187,979,1,2795,2948,3008,2880
1301,240,85,1,-242,60,240,140,3,10,72,-2187,1064,1,2795,2948,3008,2880
1309,220,85,-7,-214,63,220,120,3,11,72,-2187,1149,1,2795,2945,3008,2880
1317,200,85,3,-204,63,200,120,1,8,72,-2187,1234,1,2795,2945,3008,2880
1326,200,85,3,-204,63,200,120,1,5,72,-2187,1319,1,2795,2945,3008,2880
1338,200,84,-14,-187,65,200,100,-1,5,72,-2187,1403,1,2796,2943,3008,2880
1350,200,84,-14,-187,65,200,100,-1,5,72,-2187,1487,1,2796,2943,3008,2880
1361,200,84,-14,-187,65,200,100,-1,2,72,-2122,1571,1,2796,2943,3008,2880
1369,200,81,-14,-187,67,200,100,-4,4,72,-2055,1652,1,2799,2941,3008,2880
1377,220,81,-7,-214,67,220,120,-4,4,72,-1988,1733,1,2799,2941,3008,2880
1386,260,79,-27,-234,66,260,120,-5,1,72,-1922,1733,1,2801,2942,3008,2880
1398,280,77,-19,-262,66,280,140,-7,1,72,-1856,1733,1,2803,2942,3008,2880
1410,320,77,-22,-299,66,320,160,-7,1,72,-1790,1733,1,2803,2942,3008,2880
1420,360,73,-42,-319,65,360,160,-8,-2,72,-1725,1733,1,2807,2943,3008,2880
1429,380,73,-35,-346,65,380,180,-8,-2,72,-1660,1733,1,2807,2943,3008,2880
1437,400,73,-45,-356,65,400,180,-6,-1,72,-1595,1733,1,2807,2943,3008,2880
1446,400,69,-27,-374,64,400,200,-8,-2,72,-1531,1733,1,2811,2944,3008,2880
1458,400,69,-27,-374,64,400,200,-8,-2,72,-1467,1733,1,2811,2944,3008,2880
1470,400,70,-45,-356,64,400,180,-3,-1,72,-1403,1803,1,2810,2944,3008,2880
1480,400,68,-62,-339,66,400,160,-5,1,72,-1337,1803,1,2812,2942,3008,2880
1489,400,68,-79,-322,66,400,140,-5,1,72,-1271,1803,1,2812,2942,3008,2880
1497,380,69,-104,-277,66,380,100,0,2,72,-1205,1872,1,2811,2942,3008,2880
1506,340,67,-84,-257,68,340,100,-2,4,72,-1137,1939,1,2813,2940,3008,2880
1518,300,67,-133,-168,68,300,20,-3,4,72,-1069,2006,1,2813,2940,3008,2880
1530,240,65,-155,-86,66,240,-40,-3,0,72,-1003,2071,1,2815,2942,3008,2880
1540,180,63,-125,-56,66,180,-40,-5,0,72,-937,2071,1,2817,2942,3008,2880
1549,80,63,-75,-6,66,80,-40,-6,0,72,-871,2071,1,2817,2942,3008,2880
1557,20,60,-62,41,62,20,-60,-7,-6,72,-871,2071,1,2820,2946,3008,2880
1566,-40,60,-84,123,62,-40,-120,-7,-6,72,-871,2071,1,2820,2946,3008,2880
1578,-40,60,-136,175,62,-40,-180,-5,-4,72,-809,2071,1,2820,2946,3008,2880
1590,-60,58,-196,255,58,-60,-260,-5,-8,72,-809,2071,1,2822,2950,3008,2880
1600,-80,57,-255,334,55,-80,-340,-6,-11,72,-809,2071,1,2823,2953,3008,2880
1608,-140,57,-277,416,55,-140,-400,-3,-7,72,-809,2128,1,2823,2953,3008,2880
1616,-200,54,-264,463,50,-200,-420,-6,-12,72,-809,2128,1,2826,2958,3008,2880
1626,-240,52,-262,501,48,-240,-440,-8,-14,72,-809,2128,1,2828,2960,3008,2880
1638,-320,51,-239,558,45,-320,-460,-7,-13,72,-809,2128,1,2829,2963,3008,2880
1650,-380,49,-192,571,40,-380,-440,-8,-15,72,-809,2128,1,2831,2968,3008,2880
1660,-420,49,-154,573,40,-420,-420,-8,-15,72,-809,2128,1,2831,2968,3008,2880
1668,-440,48,-92,531,38,-440,-360,-6,-12,72,-809,2128,1,2832,2970,3008,2880
1676,-440,47,-40,479,35,-440,-300,-5,-13,72,-809,2128,1,2833,2973,3008,2880
1686,-460,46,39,420,33,-460,-220,-5,-12,72,-809,2128,1,2834,2975,3008,2880
1698,-500,46,128,371,33,-500,-140,-3,-7,72,-809,2174,1,2834,2975,3008,2880
1710,-567,45,196,369,31,-567,-100,-4,-9,72,-809,2219,1,2835,2977,3008,2880
1720,-567,43,196,369,26,-567,-100,-5,-12,72,-809,2219,1,2837,2982,3008,2880
1728,-616,43,238,377,26,-616,-80,-4,-9,72,-809,2262,1,2837,2982,3008,2880
1736,-616,41,256,359,21,-616,-60,-5,-12,72,-809,2262,1,2839,2987,3008,2880
1746,-616,39,273,342,17,-616,-40,-7,-16,72,-809,2262,1,2841,2991,3008,2880
1758,-567,38,248,317,14,-567,-40,-7,-17,72,-809,2262,1,2842,2994,3008,2880
1770,-520,37,225,294,12,-520,-40,-6,-14,72,-809,2262,1,2843,2996,3008,2880
1780,-500,37,215,284,10,-500,-40,-6,-16,72,-809,2262,1,2843,2998,3008,2880
1788,-480,36,205,274,7,-480,-40,-5,-14,72,-809,2262,1,2844,3001,3008,2880
1796,-480,36,205,274,5,-480,-40,-3,-12,72,-809,2298,1,2844,3003,3008,2880
1806,-460,36,195,264,5,-460,-40,-2,-9,72,-809,2334,1,2844,3003,3008,2880
1818,-460,36,212,247,2,-460,-20,-1,-10,72,-809,2370,1,2844,3006,3008,2880
1830,-460,36,212,247,0,-460,-20,-1,-10,72,-809,2406,1,2844,3008,3008,2880
1840,-440,35,220,220,-2,-440,0,-1,-9,72,-809,2441,1,2845,3010,3008,2880
1848,-440,35,237,202,-5,-440,20,-1,-10,72,-809,2476,1,2845,3013,3008,2880
1856,-400,35,234,165,-5,-400,40,-1,-10,72,-809,2511,1,2845,3013,3008,2880
1866,-380,34,241,138,-7,-380,60,-2,-9,72,-809,2545,1,2846,3015,3008,2880
1878,-320,36,211,108,-9,-320,60,0,-9,72,-809,2581,1,2844,3017,3008,2880
1890,-260,36,164,95,-9,-260,40,1,-7,72,-809,2617,1,2844,3017,3008,2880
1900,-220,36,144,75,-9,-220,40,1,-4,72,-818,2653,1,2844,3017,3008,2880
1908,-200,37,117,82,-12,-200,20,2,-7,72,-818,2690,1,2843,3020,3008,2880
1916,-140,37,87,52,-12,-140,20,3,-5,72,-818,2727,1,2843,3020,3008,2880
1926,-100,37,67,32,-12,-100,20,1,-3,72,-830,2764,1,2843,3020,3008,2880
1938,-40,37,37,2,-12,-40,20,1,-3,72,-842,2801,1,2843,3020,3008,2880
1950,-20,37,27,-8,-12,-20,20,1,-3,72,-854,2838,1,2843,3020,3008,2880
1960,0,37,0,0,-12,0,0,0,0,72,-866,2875,1,2843,3020,3008,2880
1968,0,37,0,0,-12,0,0,0,0,72,-878,2912,1,2843,3020,3008,2880
1976,0,37,0,0,-12,0,0,0,0,72,-890,2949,1,2843,3020,3008,2880
1986,0,37,17,-18,-12,0,20,0,0,72,-902,2986,1,2843,3020,3008,2880
1998,0,37,0,0,-12,0,0,0,0,72,-914,3023,1,2843,3020,3008,2880
2010,0,37,0,0,-12,0,0,0,0,72,-926,3060,1,2843,3020,3008,2880
2019,0,37,0,0,-9,0,0,0,3,72,-935,3097,1,2843,3017,3008,2880
2028,0,37,0,0,-9,0,0,0,3,72,-944,3134,1,2843,3017,3008,2880
2036,20,37,-10,-10,-9,20,0,0,3,72,-953,3171,1,2843,3017,3008,2880
2046,60,37,-13,-48,-7,60,20,0,5,72,-953,3208,1,2843,3015,3008,2880
2058,80,38,-6,-75,-5,80,40,1,7,72,-953,3246,1,2842,3013,3008,2880
2070,80,38,11,-92,-5,80,60,1,4,72,-958,3284,1,2842,3013,3008,2880
2079,120,38,-9,-112,-2,120,60,1,7,72,-958,3322,1,2842,3010,3008,2880
2087,160,39,6,-167,0,160,100,2,9,72,-958,3361,1,2841,3008,3008,2880
2095,200,38,3,-204,3,200,120,1,10,72,-958,3399,1,2842,3005,3008,2880
2106,240,39,-17,-224,5,240,120,1,10,72,-958,3438,1,2841,3003,3008,2880
2118,280,38,-19,-262,7,280,140,0,12,72,-958,3476,1,2842,3001,3008,2880
2130,320,38,-22,-299,10,320,160,0,12,72,-958,3514,1,2842,2998,3008,2880
2139,360,38,-42,-319,10,360,160,-1,10,72,-958,3552,1,2842,2998,3008,2880
2147,400,37,-62,-339,14,400,160,-1,11,72,-958,3589,1,2843,2994,3008,2880
2155,420,37,-72,-349,14,420,160,-2,9,72,-958,3626,1,2843,2994,3008,2880
2166,440,37,-82,-359,14,440,160,-1,7,72,-958,3663,1,2843,2994,3008,2880
2178,440,36,-82,-359,19,440,160,-2,9,72,-958,3699,1,2844,2989,3008,2880
2191,440,36,-82,-359,19,440,160,-2,9,72,-958,3735,1,2844,2989,3008,2880
2199,440,36,-99,-342,21,440,140,-1,7,72,-958,3771,1,2844,2987,3008,2880
2207,420,35,-89,-332,24,420,140,-2,10,72,-958,3806,1,2845,2984,3008,2880
2215,400,35,-79,-322,24,400,140,-2,10,72,-958,3841,1,2845,2984,3008,2880
2226,380,34,-87,-294,28,380,120,-2,9,72,-958,3875,1,2846,2980,3008,2880
2238,360,34,-77,-284,28,360,120,-2,9,72,-958,3909,1,2846,2980,3008,2880
2250,320,34,-57,-264,28,320,120,-2,7,72,-958,3943,1,2846,2980,3008,2880
2259,300,34,-64,-237,32,300,100,-1,8,72,-958,3977,1,2846,2976,3008,2880
2267,280,34,-71,-210,32,280,80,-1,8,72,-958,4011,1,2846,2976,3008,2880
2275,260,34,-79,-182,32,260,60,0,4,72,-926,4045,1,2846,2976,3008,2880
2286,240,34,-86,-155,34,240,40,0,6,72,-926,4079,1,2846,2974,3008,2880
2298,220,34,-76,-145,34,220,40,0,6,72,-926,4113,1,2846,2974,3008,2880
2310,200,34,-66,-135,34,200,40,0,2,72,-892,4147,1,2846,2974,3008,2880
2319,180,34,-56,-125,34,180,40,0,2,72,-858,4181,1,2846,2974,3008,2880
2327,160,34,-63,-98,34,160,20,0,2,72,-824,4215,1,2846,2974,3008,2880
2335,140,34,-53,-88,34,140,20,0,0,72,-790,4249,1,2846,2974,3008,2880
2346,140,34,-53,-88,34,140,20,0,0,72,-756,4283,1,2846,2974,3008,2880
2358,140,34,-53,-88,34,140,20,0,0,72,-722,4317,1,2846,2974,3008,2880
2370,140,34,-53,-88,34,140,20,0,0,72,-688,4351,1,2846,2974,3008,2880
2379,140,34,-53,-88,34,140,20,0,0,72,-654,4385,1,2846,2974,3008,2880
2387,120,34,-43,-78,34,120,20,0,0,72,-620,4419,1,2846,2974,3008,2880
2395,120,34,-43,-78,34,120,20,0,0,72,-586,4453,1,2846,2974,3008,2880
2406,100,32,-33,-68,33,100,20,-2,-1,72,-553,4485,1,2848,2975,3008,2880
2418,100,32,-33,-68,33,100,20,-2,-1,72,-520,4517,1,2848,2975,3008,2880
2430,80,32,-23,-58,33,80,20,-2,-1,72,-487,4549,1,2848,2975,3008,2880
2439,80,29,-23,-58,32,80,20,-5,-2,72,-455,4549,1,2851,2976,3008,2880
2447,80,29,-23,-58,32,80,20,-5,-2,72,-423,4549,1,2851,2976,3008,2880
2455,80,29,-23,-58,32,80,20,-3,-1,72,-391,4578,1,2851,2976,3008,2880
2466,80,29,-23,-58,32,80,20,-3,-1,72,-359,4607,1,2851,2976,3008,2880
2478,80,29,-23,-58,32,80,20,-3,-1,72,-327,4636,1,2851,2976,3008,2880
2490,80,28,-23,-58,30,80,20,-1,-2,72,-297,4664,1,2852,2978,3008,2880
2499,60,28,-30,-30,30,60,0,-1,-2,72,-267,4692,1,2852,2978,3008,2880
2507,60,28,-30,-30,28,60,0,-1,-4,72,-239,4720,1,2852,2980,3008,2880
2515,40,27,-20,-20,25,40,0,-2,-7,72,-239,4747,1,2853,2983,3008,2880
2526,20,27,-10,-10,25,20,0,-2,-7,72,-239,4774,1,2853,2983,3008,2880
2538,20,27,-10,-10,21,20,0,-1,-9,72,-239,4801,1,2853,2987,3008,2880
2550,-20,27,10,10,21,-20,0,-1,-9,72,-239,4828,1,2853,2987,3008,2880
2560,-40,27,2,37,21,-40,-20,-1,-7,72,-239,4855,1,2853,2987,3008,2880
2570,-60,27,30,30,16,-60,0,0,-9,72,-239,4882,1,2853,2992,3008,2880
2579,-80,27,40,40,16,-80,0,0,-9,72,-239,4909,1,2853,2992,3008,2880
2586,-100,27,50,50,16,-100,0,0,-5,72,-239,4936,1,2853,2992,3008,2880
2598,-100,27,50,50,11,-100,0,0,-10,72,-239,4963,1,2853,2997,3008,2880
2610,-120,27,77,42,11,-120,20,0,-10,72,-239,4990,1,2853,2997,3008,2880
2618,-120,33,77,42,15,-120,20,6,-1,72,-224,4990,1,2847,2993,3008,2880
2626,-120,30,77,42,9,-120,20,3,-7,72,-224,5020,1,2850,2999,3008,2880
2634,-100,30,67,32,9,-100,20,3,-7,72,-224,5050,1,2850,2999,3008,2880
2646,-80,36,57,22,14,-80,20,9,3,72,-210,5050,1,2844,2994,3008,2880
2658,-60,33,47,12,10,-60,20,6,-1,72,-200,5050,1,2847,2998,3008,2880
2670,-40,33,37,2,10,-40,20,0,-5,72,-200,5083,1,2847,2998,3008,2880
2678,-40,33,20,20,10,-40,0,3,1,72,-190,5116,1,2847,2998,3008,2880
2686,-20,33,10,10,10,-20,0,3,1,72,-180,5149,1,2847,2998,3008,2880
2694,0,35,0,0,9,0,0,-1,-5,72,-180,5184,1,2845,2999,3008,2880
2706,0,35,17,-18,9,0,20,2,-1,72,-171,5219,1,2845,2999,3008,2880
2718,0,38,17,-18,9,0,20,5,-1,72,-162,5219,1,2842,2999,3008,2880
2730,0,40,17,-18,8,0,20,7,-2,72,-154,5219,1,2840,3000,3008,2880
2738,0,40,17,-18,8,0,20,7,-2,72,-146,5219,1,2840,3000,3008,2880
2746,0,44,17,-18,8,0,20,9,-1,72,-138,5219,1,2836,3000,3008,2880
2754,0,44,17,-18,8,0,20,9,-1,72,-130,5219,1,2836,3000,3008,2880
2766,0,44,17,-18,8,0,20,6,-1,72,-122,5219,1,2836,3000,3008,2880
2778,0,46,17,-18,9,0,20,6,1,72,-113,5219,1,2834,2999,3008,2880
2790,0,46,17,-18,9,0,20,6,1,72,-104,5219,1,2834,2999,3008,2880
2798,20,48,7,-28,9,20,20,4,1,72,-95,5267,1,2832,2999,3008,2880
2806,40,48,14,-55,9,40,40,4,1,72,-86,5315,1,2832,2999,3008,2880
2814,60,48,4,-65,9,60,40,4,1,72,-77,5363,1,2832,2999,3008,2880
2826,60,53,4,-65,8,60,40,7,-1,72,-69,5363,1,2827,3000,3008,2880
2838,60,53,39,-100,8,60,80,7,-1,72,-61,5363,1,2827,3000,3008,2880
2850,80,53,63,-144,8,80,120,5,-1,72,-53,5363,1,2827,3000,3008,2880
2858,100,58,53,-154,7,100,120,10,-2,72,-46,5363,1,2822,3001,3008,2880
2866,140,58,51,-192,7,140,140,10,-2,72,-39,5363,1,2822,3001,3008,2880
2874,200,58,73,-274,7,200,200,5,-1,72,-32,5363,1,2822,3001,3008,2880
2886,220,63,184,-405,6,220,340,10,-2,72,-26,5363,1,2817,3002,3008,2880
2898,240,63,295,-536,6,240,480,10,-2,72,-20,5363,1,2817,3002,3008,2880
2910,260,63,422,-683,6,260,638,5,-1,72,-14,5363,1,2817,3002,3008,2880
2918,280,68,552,-833,5,280,800,10,-2,72,-9,5363,1,2812,3003,3008,2880
2926,300,68,668,-969,5,300,945,10,-2,72,-4,5363,1,2812,3003,3008,2880
2934,320,68,737,-1058,5,320,1036,5,-1,72,1,5363,1,2812,3003,3008,2880
2946,320,73,794,-1115,4,320,1102,10,-2,72,5,5363,1,2807,3004,3008,2880
2958,340,73,784,-1125,4,340,1102,10,-2,72,9,5363,1,2807,3004,3008,2880
