timestamp,platform_a,platform_c,platform_b,platform_y,platform_x,mode,active,ball_x,ball_y,target_y,target_x
1680,-152,111,40,-152,41,78,1,2831,3130,3008,2880
1692,-152,111,40,-152,41,78,1,2831,3130,3008,2880
1701,-158,100,57,-158,25,78,1,2831,3130,3008,2880
1709,-178,120,57,-178,36,78,1,2829,3131,3008,2880
1717,-178,120,57,-178,36,78,1,2829,3131,3008,2880
1728,-93,88,3,-93,49,78,1,2827,3128,3008,2880
1740,-93,88,3,-93,49,78,1,2827,3128,3008,2880
1752,-93,88,3,-93,49,78,1,2827,3128,3008,2880
1761,-29,53,-26,-29,46,78,1,2822,3124,3008,2880
1769,-29,53,-26,-29,46,78,1,2822,3124,3008,2880
1776,-56,76,-21,-56,56,78,1,2822,3124,3008,2880
1788,-34,61,-28,-34,51,78,1,2820,3122,3008,2880
1800,-34,61,-28,-34,51,78,1,2820,3122,3008,2880
1812,-92,73,18,-92,32,78,1,2820,3122,3008,2880
1821,-47,67,-22,-47,51,78,1,2818,3119,3008,2880
1829,-47,67,-22,-47,51,78,1,2818,3119,3008,2880
1837,-42,48,-7,-42,32,78,1,2818,3117,3008,2880
1848,-16,42,-27,-16,40,78,1,2816,3114,3008,2880
1860,57,5,-62,57,39,78,1,2816,3111,3008,2880
1872,38,0,-39,38,22,78,1,2816,3109,3008,2880
1881,38,0,-39,38,22,78,1,2816,3109,3008,2880
1889,76,0,-77,76,44,78,1,2816,3103,3008,2880
1896,33,0,-33,33,19,78,1,2816,3103,3008,2880
1908,14,-1,-14,14,8,78,1,2816,3103,3008,2880
1920,44,-1,-44,44,25,78,1,2816,3097,3008,2880
1932,44,-1,-44,44,25,78,1,2816,3097,3008,2880
1940,61,-4,-57,61,31,78,1,2815,3091,3008,2880
1948,95,0,-95,95,55,78,1,2815,3088,3008,2880
1957,95,0,-95,95,55,78,1,2815,3088,3008,2880
1968,104,0,-105,104,61,78,1,2815,3082,3008,2880
1980,104,0,-105,104,61,78,1,2815,3082,3008,2880
1992,41,0,-41,41,24,78,1,2815,3082,3008,2880
2001,25,0,-25,25,15,78,1,2817,3080,3008,2880
2009,25,0,-25,25,15,78,1,2817,3080,3008,2880
2017,-25,14,9,-25,3,78,1,2817,3080,3008,2880
2028,-1,-6,5,-1,-6,78,1,2821,3077,3008,2880
2040,-1,-6,5,-1,-6,78,1,2821,3077,3008,2880
2052,8,-1,-8,8,4,78,1,2822,3074,3008,2880
2060,37,1,-38,37,22,78,1,2823,3072,3008,2880
2068,59,1,-60,59,35,78,1,2824,3070,3008,2880
2076,52,-1,-52,52,30,78,1,2825,3067,3008,2880
2088,52,-1,-52,52,30,78,1,2825,3067,3008,2880
2100,72,0,-73,72,42,78,1,2826,3062,3008,2880
2112,71,0,-71,71,41,78,1,2826,3060,3008,2880
2120,51,0,-51,51,30,78,1,2826,3060,3008,2880
2128,62,0,-63,62,36,78,1,2827,3056,3008,2880
2137,80,0,-81,80,47,78,1,2827,3054,3008,2880
2148,43,0,-43,43,25,78,1,2827,3054,3008,2880
2160,40,-1,-40,40,23,78,1,2828,3052,3008,2880
2172,73,1,-74,73,43,78,1,2830,3049,3008,2880
2180,37,0,-37,37,21,78,1,2830,3049,3008,2880
2188,20,0,-21,20,12,78,1,2830,3049,3008,2880
2197,59,1,-60,59,35,78,1,2831,3045,3008,2880
2208,67,0,-67,67,39,78,1,2831,3042,3008,2880
2220,45,0,-45,45,26,78,1,2831,3042,3008,2880
2232,82,-1,-82,82,47,78,1,2831,3038,3008,2880
2240,117,0,-117,117,68,78,1,2831,3035,3008,2880
2248,85,-7,-78,85,41,78,1,2831,3035,3008,2880
2256,91,-1,-90,91,51,78,1,2832,3031,3008,2880
2268,91,-1,-90,91,51,78,1,2832,3031,3008,2880
2280,57,-2,-55,57,31,78,1,2832,3031,3008,2880
2292,42,0,-43,42,25,78,1,2833,3029,3008,2880
2300,62,0,-63,62,36,78,1,2833,3027,3008,2880
2308,39,0,-39,39,23,78,1,2833,3027,3008,2880
2316,39,0,-39,39,23,78,1,2833,3027,3008,2880
2328,66,0,-67,66,39,78,1,2834,3023,3008,2880
2340,57,-2,-55,57,31,78,1,2834,3023,3008,2880
2352,42,-1,-42,42,24,78,1,2834,3023,3008,2880
2360,51,0,-51,51,30,78,1,2835,3021,3008,2880
2367,69,0,-69,69,40,78,1,2837,3019,3008,2880
2376,32,0,-33,32,19,78,1,2837,3019,3008,2880
2388,32,0,-33,32,19,78,1,2837,3019,3008,2880
2400,147,-75,-72,147,-2,78,1,2842,3015,3008,2880
2412,107,-52,-55,107,2,78,1,2842,3015,3008,2880
2420,51,-11,-40,51,17,78,1,2842,3015,3008,2880
2427,152,-71,-82,152,6,78,1,2844,3010,3008,2880
2436,152,-71,-82,152,6,78,1,2844,3010,3008,2880
2448,48,0,-49,48,28,78,1,2844,3010,3008,2880
2460,97,0,-97,97,56,78,1,2844,3005,3008,2880
2472,97,0,-97,97,56,78,1,2844,3005,3008,2880
2480,82,0,-83,82,48,78,1,2845,3003,3008,2880
2487,111,1,-112,111,65,78,1,2845,3000,3008,2880
2496,111,1,-112,111,65,78,1,2845,3000,3008,2880
2508,79,0,-79,79,46,78,1,2846,2998,3008,2880
2520,108,-21,-88,108,39,78,1,2847,2996,3008,2880
2532,81,0,-81,81,47,78,1,2847,2996,3008,2880
2539,56,-1,-56,56,32,78,1,2847,2996,3008,2880
2547,77,-11,-66,77,32,78,1,2848,2994,3008,2880
2556,90,-5,-86,90,47,78,1,2848,2991,3008,2880
2568,78,-1,-78,78,45,78,1,2848,2991,3008,2880
2580,78,-1,-78,78,45,78,1,2848,2991,3008,2880
2592,119,-2,-117,119,66,78,1,2848,2987,3008,2880
2599,107,-4,-103,107,57,78,1,2848,2987,3008,2880
2607,79,-3,-76,79,42,78,1,2848,2987,3008,2880
2616,93,0,-93,93,54,78,1,2849,2985,3008,2880
2628,116,-4,-113,116,63,78,1,2849,2983,3008,2880
2640,79,0,-79,79,46,78,1,2849,2983,3008,2880
2652,79,0,-79,79,46,78,1,2849,2983,3008,2880
2659,99,-11,-88,99,44,78,1,2850,2981,3008,2880
2666,81,0,-81,81,47,78,1,2850,2981,3008,2880
2676,58,3,-62,58,38,78,1,2850,2981,3008,2880
2688,58,3,-62,58,38,78,1,2850,2981,3008,2880
2700,58,3,-62,58,38,78,1,2850,2981,3008,2880
2712,62,1,-64,62,38,78,1,2850,2979,3008,2880
2719,62,1,-64,62,38,78,1,2850,2979,3008,2880
2726,62,1,-64,62,38,78,1,2850,2979,3008,2880
2736,88,-2,-87,88,49,78,1,2850,2977,3008,2880
2748,123,-4,-119,123,66,78,1,2850,2974,3008,2880
2760,102,-4,-99,102,55,78,1,2850,2974,3008,2880
2772,102,-4,-99,102,55,78,1,2850,2974,3008,2880
2779,169,-20,-149,169,75,78,1,2850,2970,3008,2880
2786,132,-2,-131,132,75,78,1,2850,2970,3008,2880
2796,94,-2,-93,94,53,78,1,2850,2970,3008,2880
2808,119,-5,-114,119,63,78,1,2850,2968,3008,2880
2820,119,-5,-114,119,63,78,1,2850,2968,3008,2880
2832,72,2,-75,72,45,78,1,2850,2968,3008,2880
2839,72,2,-75,72,45,78,1,2850,2968,3008,2880
2845,72,2,-75,72,45,78,1,2850,2968,3008,2880
2856,77,-3,-74,77,41,78,1,2848,2966,3008,2880
2868,77,-3,-74,77,41,78,1,2848,2966,3008,2880
2880,77,-3,-74,77,41,78,1,2848,2966,3008,2880
2892,146,11,-158,146,98,78,1,2846,2964,3008,2880
2899,194,6,-201,194,120,78,1,2844,2963,3008,2880
2905,130,18,-149,130,96,78,1,2844,2963,3008,2880
2916,130,18,-149,130,96,78,1,2844,2963,3008,2880
2928,179,12,-191,179,117,78,1,2842,2962,3008,2880
2940,114,25,-140,114,95,78,1,2842,2962,3008,2880
2952,70,1,-72,70,42,78,1,2842,2962,3008,2880
2959,70,1,-72,70,42,78,1,2842,2962,3008,2880
2965,70,1,-72,70,42,78,1,2842,2962,3008,2880
2976,71,2,-73,71,43,78,1,2840,2961,3008,2880
2988,71,2,-73,71,43,78,1,2840,2961,3008,2880
3000,71,2,-73,71,43,78,1,2840,2961,3008,2880
3012,100,32,-133,100,95,78,1,2838,2961,3008,2880
3019,100,32,-133,100,95,78,1,2838,2961,3008,2880
3025,58,6,-65,58,41,78,1,2838,2961,3008,2880
3036,58,6,-65,58,41,78,1,2838,2961,3008,2880
3048,58,6,-65,58,41,78,1,2838,2961,3008,2880
3060,58,3,-62,58,37,78,1,2838,2961,3008,2880
3072,58,3,-62,58,37,78,1,2838,2961,3008,2880
3079,45,15,-60,45,43,78,1,2835,2962,3008,2880
3085,45,15,-60,45,43,78,1,2835,2962,3008,2880
3096,45,15,-60,45,43,78,1,2835,2962,3008,2880
3108,55,53,-108,55,93,78,1,2833,2963,3008,2880
3120,55,53,-108,55,93,78,1,2833,2963,3008,2880
3132,44,12,-57,44,40,78,1,2833,2963,3008,2880
3139,44,12,-57,44,40,78,1,2833,2963,3008,2880
3145,44,12,-57,44,40,78,1,2833,2963,3008,2880
3156,58,3,-62,58,37,78,1,2833,2963,3008,2880
3168,58,3,-62,58,37,78,1,2833,2963,3008,2880
3180,58,3,-62,58,37,78,1,2833,2963,3008,2880
3192,58,3,-62,58,37,78,1,2833,2963,3008,2880
3199,58,3,-62,58,37,78,1,2833,2963,3008,2880
3205,58,3,-62,58,37,78,1,2833,2963,3008,2880
3216,58,3,-62,58,37,78,1,2833,2963,3008,2880
3228,43,14,-57,43,41,78,1,2831,2964,3008,2880
3240,43,14,-57,43,41,78,1,2831,2964,3008,2880
3252,43,14,-57,43,41,78,1,2831,2964,3008,2880
3259,16,28,-45,16,42,78,1,2829,2966,3008,2880
3265,16,28,-45,16,42,78,1,2829,2966,3008,2880
3276,29,19,-48,29,39,78,1,2829,2966,3008,2880
3288,29,19,-48,29,39,78,1,2829,2966,3008,2880
3300,14,26,-41,14,39,78,1,2828,2968,3008,2880
3312,27,18,-45,27,36,78,1,2828,2968,3008,2880
3318,27,18,-45,27,36,78,1,2828,2968,3008,2880
3325,11,31,-42,11,42,78,1,2826,2973,3008,2880
3336,11,31,-42,11,42,78,1,2826,2973,3008,2880
3348,13,25,-38,13,36,78,1,2826,2973,3008,2880
3360,6,34,-41,6,43,78,1,2826,2976,3008,2880
3371,6,34,-41,6,43,78,1,2826,2976,3008,2880
3378,10,20,-31,10,30,78,1,2826,2976,3008,2880
3385,10,20,-31,10,30,78,1,2826,2976,3008,2880
3396,11,23,-34,11,33,78,1,2825,2978,3008,2880
3408,18,20,-39,18,34,78,1,2825,2978,3008,2880
3420,18,20,-39,18,34,78,1,2825,2978,3008,2880
3431,9,33,-42,9,43,78,1,2823,2982,3008,2880
3438,9,33,-42,9,43,78,1,2823,2982,3008,2880
3445,12,25,-38,12,36,78,1,2823,2982,3008,2880
3456,10,27,-38,10,37,78,1,2823,2984,3008,2880
3468,10,27,-38,10,37,78,1,2823,2984,3008,2880
3480,12,19,-32,12,30,78,1,2823,2984,3008,2880
3491,12,19,-32,12,30,78,1,2823,2984,3008,2880
3498,9,21,-30,9,29,78,1,2823,2986,3008,2880
3505,10,20,-31,10,29,78,1,2823,2986,3008,2880
3516,10,20,-31,10,29,78,1,2823,2986,3008,2880
3528,9,21,-30,9,29,78,1,2823,2989,3008,2880
3540,1,35,-36,1,41,78,1,2822,2991,3008,2880
3551,10,21,-32,10,31,78,1,2822,2991,3008,2880
3558,10,21,-32,10,31,78,1,2822,2991,3008,2880
3565,-3,44,-43,-3,50,78,1,2821,2993,3008,2880
3576,12,23,-36,12,34,78,1,2821,2993,3008,2880
3588,10,21,-32,10,31,78,1,2821,2993,3008,2880
3600,10,21,-32,10,31,78,1,2821,2993,3008,2880
3611,10,21,-32,10,31,78,1,2821,2993,3008,2880
3618,9,20,-29,9,28,78,1,2821,2995,3008,2880
3625,9,20,-29,9,28,78,1,2821,2995,3008,2880
3636,9,20,-29,9,28,78,1,2821,2995,3008,2880
3648,8,20,-29,8,28,78,1,2821,2997,3008,2880
3660,8,20,-29,8,28,78,1,2821,2997,3008,2880
3671,8,20,-29,8,28,78,1,2821,2997,3008,2880
3678,10,21,-32,10,31,78,1,2820,2999,3008,2880
3685,10,21,-32,10,31,78,1,2820,2999,3008,2880
3696,10,21,-32,10,31,78,1,2820,2999,3008,2880
3708,-3,38,-37,-3,43,78,1,2820,3003,3008,2880
3720,-3,38,-37,-3,43,78,1,2820,3003,3008,2880
3730,8,19,-28,8,27,78,1,2820,3003,3008,2880
3738,-18,51,-34,-18,49,78,1,2820,3007,3008,2880
3745,-18,51,-34,-18,49,78,1,2820,3007,3008,2880
3756,8,18,-27,8,26,78,1,2820,3007,3008,2880
3768,-5,36,-33,-5,40,78,1,2820,3009,3008,2880
3780,-5,36,-33,-5,40,78,1,2820,3009,3008,2880
3790,8,18,-27,8,26,78,1,2820,3009,3008,2880
3798,8,18,-27,8,26,78,1,2820,3009,3008,2880
3805,4,22,-27,4,28,78,1,2820,3011,3008,2880
3816,7,19,-26,7,26,78,1,2820,3011,3008,2880
3828,7,19,-26,7,26,78,1,2820,3011,3008,2880
3840,-3,32,-31,-3,36,78,1,2820,3014,3008,2880
3850,-3,32,-31,-3,36,78,1,2820,3014,3008,2880
3858,7,18,-25,7,25,78,1,2820,3014,3008,2880
3865,7,18,-25,7,25,78,1,2820,3014,3008,2880
3876,7,18,-25,7,25,78,1,2820,3014,3008,2880
3888,8,17,-26,8,25,78,1,2820,3014,3008,2880
3900,5,16,-21,5,21,78,1,2821,3016,3008,2880
3910,5,16,-21,5,21,78,1,2821,3016,3008,2880
3917,5,16,-21,5,21,78,1,2821,3016,3008,2880
3925,-19,16,1,-19,9,78,1,2822,3019,3008,2880
3936,-19,16,1,-19,9,78,1,2822,3019,3008,2880
3948,-9,38,-31,-9,40,78,1,2821,3021,3008,2880
3960,-9,38,-31,-9,40,78,1,2821,3021,3008,2880
3970,-9,38,-31,-9,40,78,1,2821,3021,3008,2880
3977,-8,40,-33,-8,42,78,1,2821,3023,3008,2880
3985,-8,40,-33,-8,42,78,1,2821,3023,3008,2880
3996,6,16,-23,6,23,78,1,2821,3023,3008,2880
4008,-7,34,-29,-7,36,78,1,2821,3025,3008,2880
4020,-7,34,-29,-7,36,78,1,2821,3025,3008,2880
4029,5,18,-23,5,24,78,1,2821,3025,3008,2880
4037,-8,36,-29,-8,38,78,1,2821,3027,3008,2880
4045,-8,36,-29,-8,38,78,1,2821,3027,3008,2880
4056,3,20,-23,3,25,78,1,2821,3027,3008,2880
4068,3,20,-23,3,25,78,1,2821,3027,3008,2880
4080,3,20,-23,3,25,78,1,2821,3027,3008,2880
4089,6,16,-23,6,22,78,1,2821,3027,3008,2880
4097,6,16,-23,6,22,78,1,2821,3027,3008,2880
4105,1,22,-23,1,26,78,1,2821,3029,3008,2880
4116,1,22,-23,1,26,78,1,2821,3029,3008,2880
4128,1,22,-23,1,26,78,1,2821,3029,3008,2880
4140,-17,28,-13,-17,24,78,1,2822,3031,3008,2880
4149,-17,28,-13,-17,24,78,1,2822,3031,3008,2880
4157,3,15,-18,3,19,78,1,2822,3031,3008,2880
4165,3,15,-18,3,19,78,1,2822,3031,3008,2880
4176,3,15,-18,3,19,78,1,2822,3031,3008,2880
4188,5,16,-21,5,21,78,1,2822,3031,3008,2880
4200,5,16,-21,5,21,78,1,2822,3031,3008,2880
4209,5,16,-21,5,21,78,1,2822,3031,3008,2880
4217,5,16,-21,5,21,78,1,2822,3031,3008,2880
4225,1,15,-16,1,18,78,1,2823,3033,3008,2880
4236,1,15,-16,1,18,78,1,2823,3033,3008,2880
4248,1,15,-16,1,18,78,1,2823,3033,3008,2880
4260,-22,9,12,-22,-2,78,1,2825,3035,3008,2880
4269,-22,9,12,-22,-2,78,1,2825,3035,3008,2880
4277,-9,4,3,-9,1,78,1,2825,3035,3008,2880
4285,-9,4,3,-9,1,78,1,2825,3035,3008,2880
4296,-9,4,3,-9,1,78,1,2825,3035,3008,2880
4308,4,14,-19,4,19,78,1,2825,3035,3008,2880
4320,4,14,-19,4,19,78,1,2825,3035,3008,2880
4329,4,14,-19,4,19,78,1,2825,3035,3008,2880
4337,4,14,-19,4,19,78,1,2825,3035,3008,2880
4344,4,14,-19,4,19,78,1,2825,3035,3008,2880
4356,4,14,-19,4,19,78,1,2825,3035,3008,2880
4368,4,14,-19,4,19,78,1,2825,3035,3008,2880
4380,4,14,-19,4,19,78,1,2825,3035,3008,2880
4389,-4,25,-22,-4,27,78,1,2825,3037,3008,2880
4397,-4,25,-22,-4,27,78,1,2825,3037,3008,2880
4405,-4,25,-22,-4,27,78,1,2825,3037,3008,2880
4416,-64,38,25,-64,7,78,1,2826,3040,3008,2880
4428,-64,38,25,-64,7,78,1,2826,3040,3008,2880
4440,-27,23,2,-27,12,78,1,2826,3040,3008,2880
4448,-69,38,29,-69,5,78,1,2826,3042,3008,2880
4456,-69,38,29,-69,5,78,1,2826,3042,3008,2880
